Plot_ID,Median,Mode
18-OBR-YTBW-B5I-3853,66,56
18-OBR-YTBW-B5I-3854,70,56
18-OBR-YTBW-B5I-3855,69,58
18-OBR-YTBW-B5I-3856,79,60
18-OBR-YTBW-B5I-3857,78,62
18-OBR-YTBW-B5I-3858,77,58
18-OBR-YTBW-B5I-3859,59,52
18-OBR-YTBW-B5I-3860,53,52
18-OBR-YTBW-B5I-3901,62,47
18-OBR-YTBW-B5I-3902,56,43
18-OBR-YTBW-B5I-3903,81,48
18-OBR-YTBW-B5I-3904,92,58
18-OBR-YTBW-B5I-3905,65,49
18-OBR-YTBW-B5I-3906,67,47
18-OBR-YTBW-B5I-3907,88,51
18-OBR-YTBW-B5I-3908,64,46
18-OBR-YTBW-B5I-3909,78,53
18-OBR-YTBW-B5I-3910,58,42
18-OBR-YTBW-B5I-3911,78,63
18-OBR-YTBW-B5I-3912,72,51
18-OBR-YTBW-B5I-3913,78,56
18-OBR-YTBW-B5I-3914,78,68
18-OBR-YTBW-B5I-3915,83,56
18-OBR-YTBW-B5I-3916,75,58
18-OBR-YTBW-B5I-3917,91,68
18-OBR-YTBW-B5I-3918,104,71
18-OBR-YTBW-B5I-3919,86,57
18-OBR-YTBW-B5I-3920,68,46
18-OBR-YTBW-B5I-3921,71,53
18-OBR-YTBW-B5I-3922,76,57
18-OBR-YTBW-B5I-3923,83,61
18-OBR-YTBW-B5I-3924,62,51
18-OBR-YTBW-B5I-3925,66,47
18-OBR-YTBW-B5I-3926,66,54
18-OBR-YTBW-B5I-3927,71,46
18-OBR-YTBW-B5I-3928,60,49
18-OBR-YTBW-B5I-3929,59,49
18-OBR-YTBW-B5I-3930,74,58
18-OBR-YTBW-B5I-3931,56,48
18-OBR-YTBW-B5I-3932,50,46
18-OBR-YTBW-B5I-3933,68,48
18-OBR-YTBW-B5I-3934,89,57
18-OBR-YTBW-B5I-3935,75,46
18-OBR-YTBW-B5I-3936,86,60
18-OBR-YTBW-B5I-3937,89,60
18-OBR-YTBW-B5I-3938,65,48
18-OBR-YTBW-B5I-3939,57,45
18-OBR-YTBW-B5I-3940,62,46
18-OBR-YTBW-B5I-3941,66,47
18-OBR-YTBW-B5I-3942,75,59
18-OBR-YTBW-B5I-3943,83,62
18-OBR-YTBW-B5I-3944,82,61
18-OBR-YTBW-B5I-3945,67,57
18-OBR-YTBW-B5I-3946,97,68
18-OBR-YTBW-B5I-3947,84,56
18-OBR-YTBW-B5I-3948,84,60
18-OBR-YTBW-B5I-3949,94,61
18-OBR-YTBW-B5I-3950,79,54
18-OBR-YTBW-B5I-3951,76,54
18-OBR-YTBW-B5I-3952,66,45
18-OBR-YTBW-B5I-3953,62,52
18-OBR-YTBW-B5I-3954,81,58
18-OBR-YTBW-B5I-3955,72,54
18-OBR-YTBW-B5I-3956,80,58
18-OBR-YTBW-B5I-3957,81,64
18-OBR-YTBW-B5I-3958,76,50
18-OBR-YTBW-B5I-3959,57,45
18-OBR-YTBW-B5I-3960,78,51
18-OBR-YTBW-B5I-4001,51,47
18-OBR-YTBW-B5I-4002,51,42
18-OBR-YTBW-B5I-4003,73,51
18-OBR-YTBW-B5I-4004,58,48
18-OBR-YTBW-B5I-4005,58,49
18-OBR-YTBW-B5I-4006,62,52
18-OBR-YTBW-B5I-4007,59,42
18-OBR-YTBW-B5I-4008,75,53
18-OBR-YTBW-B5I-4009,79,50
18-OBR-YTBW-B5I-401,68,53
18-OBR-YTBW-B5I-4010,65,45
18-OBR-YTBW-B5I-4011,92,58
18-OBR-YTBW-B5I-4012,91,69
18-OBR-YTBW-B5I-4013,79,69
18-OBR-YTBW-B5I-4014,77,69
18-OBR-YTBW-B5I-4015,89,67
18-OBR-YTBW-B5I-4016,63,60
18-OBR-YTBW-B5I-4017,77,62
18-OBR-YTBW-B5I-4018,81,63
18-OBR-YTBW-B5I-4019,80,62
18-OBR-YTBW-B5I-402,63,49
18-OBR-YTBW-B5I-4020,77,59
18-OBR-YTBW-B5I-4021,78,59
18-OBR-YTBW-B5I-4022,52,43
18-OBR-YTBW-B5I-4023,61,51
18-OBR-YTBW-B5I-4024,73,58
18-OBR-YTBW-B5I-4025,68,60
18-OBR-YTBW-B5I-4026,74,51
18-OBR-YTBW-B5I-4027,73,51
18-OBR-YTBW-B5I-4028,62,54
18-OBR-YTBW-B5I-4029,62,68
18-OBR-YTBW-B5I-403,57,41
18-OBR-YTBW-B5I-4030,48,44
18-OBR-YTBW-B5I-4031,54,48
18-OBR-YTBW-B5I-4032,52,49
18-OBR-YTBW-B5I-4033,64,50
18-OBR-YTBW-B5I-4034,78,71
18-OBR-YTBW-B5I-4035,84,67
18-OBR-YTBW-B5I-4036,74,70
18-OBR-YTBW-B5I-4037,74,61
18-OBR-YTBW-B5I-4038,70,58
18-OBR-YTBW-B5I-4039,78,55
18-OBR-YTBW-B5I-404,59,46
18-OBR-YTBW-B5I-4040,54,47
18-OBR-YTBW-B5I-4041,67,52
18-OBR-YTBW-B5I-4042,64,53
18-OBR-YTBW-B5I-4043,84,71
18-OBR-YTBW-B5I-4044,78,67
18-OBR-YTBW-B5I-4045,75,72
18-OBR-YTBW-B5I-4046,59,55
18-OBR-YTBW-B5I-4047,68,58
18-OBR-YTBW-B5I-4048,70,63
18-OBR-YTBW-B5I-4049,51,50
18-OBR-YTBW-B5I-405,58,42
18-OBR-YTBW-B5I-4050,65,55
18-OBR-YTBW-B5I-4051,60,49
18-OBR-YTBW-B5I-4052,68,53
18-OBR-YTBW-B5I-4053,63,52
18-OBR-YTBW-B5I-4054,76,58
18-OBR-YTBW-B5I-4055,71,54
18-OBR-YTBW-B5I-4056,81,60
18-OBR-YTBW-B5I-4057,69,43
18-OBR-YTBW-B5I-4058,74,47
18-OBR-YTBW-B5I-4059,56,48
18-OBR-YTBW-B5I-406,57,41
18-OBR-YTBW-B5I-4060,52,45
18-OBR-YTBW-B5I-407,57,42
18-OBR-YTBW-B5I-408,54,43
18-OBR-YTBW-B5I-409,52,45
18-OBR-YTBW-B5I-410,50,46
18-OBR-YTBW-B5I-4101,54,42
18-OBR-YTBW-B5I-4102,55,42
18-OBR-YTBW-B5I-4103,62,45
18-OBR-YTBW-B5I-4104,68,47
18-OBR-YTBW-B5I-4105,79,55
18-OBR-YTBW-B5I-4106,84,58
18-OBR-YTBW-B5I-4107,82,51
18-OBR-YTBW-B5I-4108,66,52
18-OBR-YTBW-B5I-4109,74,54
18-OBR-YTBW-B5I-411,59,43
18-OBR-YTBW-B5I-4110,65,49
18-OBR-YTBW-B5I-4111,74,60
18-OBR-YTBW-B5I-4112,72,58
18-OBR-YTBW-B5I-4113,65,58
18-OBR-YTBW-B5I-4114,78,71
18-OBR-YTBW-B5I-4115,85,67
18-OBR-YTBW-B5I-4116,76,61
18-OBR-YTBW-B5I-4117,66,46
18-OBR-YTBW-B5I-4118,62,54
18-OBR-YTBW-B5I-4119,65,52
18-OBR-YTBW-B5I-412,54,41
18-OBR-YTBW-B5I-4120,69,55
18-OBR-YTBW-B5I-4121,61,44
18-OBR-YTBW-B5I-4122,57,42
18-OBR-YTBW-B5I-4123,60,46
18-OBR-YTBW-B5I-4124,69,56
18-OBR-YTBW-B5I-4125,60,49
18-OBR-YTBW-B5I-4126,57,45
18-OBR-YTBW-B5I-4127,68,48
18-OBR-YTBW-B5I-4128,58,61
18-OBR-YTBW-B5I-4129,54,44
18-OBR-YTBW-B5I-413,54,40
18-OBR-YTBW-B5I-4130,50,51
18-OBR-YTBW-B5I-4131,62,48
18-OBR-YTBW-B5I-4132,48,44
18-OBR-YTBW-B5I-4133,55,48
18-OBR-YTBW-B5I-4134,79,64
18-OBR-YTBW-B5I-4135,80,59
18-OBR-YTBW-B5I-4136,62,47
18-OBR-YTBW-B5I-4137,61,45
18-OBR-YTBW-B5I-4138,75,60
18-OBR-YTBW-B5I-4139,59,45
18-OBR-YTBW-B5I-414,56,37
18-OBR-YTBW-B5I-4140,90,56
18-OBR-YTBW-B5I-4141,87,73
18-OBR-YTBW-B5I-4142,98,83
18-OBR-YTBW-B5I-4143,74,53
18-OBR-YTBW-B5I-4144,84,67
18-OBR-YTBW-B5I-4145,72,60
18-OBR-YTBW-B5I-4146,77,60
18-OBR-YTBW-B5I-4147,82,58
18-OBR-YTBW-B5I-4148,84,66
18-OBR-YTBW-B5I-4149,96,70
18-OBR-YTBW-B5I-415,49,41
18-OBR-YTBW-B5I-4150,85,74
18-OBR-YTBW-B5I-4151,72,53
18-OBR-YTBW-B5I-4152,70,55
18-OBR-YTBW-B5I-4153,59,48
18-OBR-YTBW-B5I-4154,64,57
18-OBR-YTBW-B5I-4155,70,56
18-OBR-YTBW-B5I-4156,78,59
18-OBR-YTBW-B5I-4157,64,47
18-OBR-YTBW-B5I-4158,72,48
18-OBR-YTBW-B5I-4159,63,56
18-OBR-YTBW-B5I-416,48,38
18-OBR-YTBW-B5I-4160,49,43
18-OBR-YTBW-B5I-417,50,44
18-OBR-YTBW-B5I-418,60,38
18-OBR-YTBW-B5I-419,58,44
18-OBR-YTBW-B5I-420,58,44
18-OBR-YTBW-B5I-4201,49,46
18-OBR-YTBW-B5I-4202,52,43
18-OBR-YTBW-B5I-4203,71,57
18-OBR-YTBW-B5I-4204,81,63
18-OBR-YTBW-B5I-4205,68,58
18-OBR-YTBW-B5I-4206,58,47
18-OBR-YTBW-B5I-4207,59,45
18-OBR-YTBW-B5I-4208,46,40
18-OBR-YTBW-B5I-4209,61,52
18-OBR-YTBW-B5I-421,47,35
18-OBR-YTBW-B5I-4210,63,50
18-OBR-YTBW-B5I-4211,76,54
18-OBR-YTBW-B5I-4212,94,61
18-OBR-YTBW-B5I-4213,102,71
18-OBR-YTBW-B5I-4214,82,65
18-OBR-YTBW-B5I-4215,85,62
18-OBR-YTBW-B5I-4216,78,58
18-OBR-YTBW-B5I-4217,64,55
18-OBR-YTBW-B5I-4218,74,58
18-OBR-YTBW-B5I-4219,62,54
18-OBR-YTBW-B5I-422,48,35
18-OBR-YTBW-B5I-4220,65,55
18-OBR-YTBW-B5I-4221,68,53
18-OBR-YTBW-B5I-4222,64,53
18-OBR-YTBW-B5I-4223,50,42
18-OBR-YTBW-B5I-4224,56,45
18-OBR-YTBW-B5I-4225,79,51
18-OBR-YTBW-B5I-4226,69,58
18-OBR-YTBW-B5I-4227,68,53
18-OBR-YTBW-B5I-4228,62,51
18-OBR-YTBW-B5I-4229,70,64
18-OBR-YTBW-B5I-423,54,42
18-OBR-YTBW-B5I-4230,53,45
18-OBR-YTBW-B5I-4231,50,46
18-OBR-YTBW-B5I-4232,51,45
18-OBR-YTBW-B5I-4233,60,46
18-OBR-YTBW-B5I-4234,71,52
18-OBR-YTBW-B5I-4235,97,66
18-OBR-YTBW-B5I-4236,57,48
18-OBR-YTBW-B5I-4237,60,54
18-OBR-YTBW-B5I-4238,59,48
18-OBR-YTBW-B5I-4239,78,56
18-OBR-YTBW-B5I-424,56,36
18-OBR-YTBW-B5I-4240,71,56
18-OBR-YTBW-B5I-4241,102,73
18-OBR-YTBW-B5I-4242,74,62
18-OBR-YTBW-B5I-4243,82,67
18-OBR-YTBW-B5I-4244,73,56
18-OBR-YTBW-B5I-4245,71,57
18-OBR-YTBW-B5I-4246,80,60
18-OBR-YTBW-B5I-4247,59,47
18-OBR-YTBW-B5I-4248,75,54
18-OBR-YTBW-B5I-4249,62,51
18-OBR-YTBW-B5I-425,53,33
18-OBR-YTBW-B5I-4250,90,67
18-OBR-YTBW-B5I-4251,79,67
18-OBR-YTBW-B5I-4252,60,48
18-OBR-YTBW-B5I-4253,70,53
18-OBR-YTBW-B5I-4254,73,55
18-OBR-YTBW-B5I-4255,57,44
18-OBR-YTBW-B5I-4256,72,50
18-OBR-YTBW-B5I-4257,66,45
18-OBR-YTBW-B5I-4258,46,41
18-OBR-YTBW-B5I-4259,57,43
18-OBR-YTBW-B5I-426,54,39
18-OBR-YTBW-B5I-4260,48,37
18-OBR-YTBW-B5I-427,52,44
18-OBR-YTBW-B5I-428,54,53
18-OBR-YTBW-B5I-429,50,36
18-OBR-YTBW-B5I-430,59,50
18-OBR-YTBW-B5I-4301,55,43
18-OBR-YTBW-B5I-4302,53,40
18-OBR-YTBW-B5I-4303,71,49
18-OBR-YTBW-B5I-4304,66,41
18-OBR-YTBW-B5I-4305,57,42
18-OBR-YTBW-B5I-4306,60,47
18-OBR-YTBW-B5I-4307,68,55
18-OBR-YTBW-B5I-4308,57,52
18-OBR-YTBW-B5I-4309,57,55
18-OBR-YTBW-B5I-431,56,46
18-OBR-YTBW-B5I-4310,73,52
18-OBR-YTBW-B5I-4311,72,54
18-OBR-YTBW-B5I-4312,56,53
18-OBR-YTBW-B5I-4313,76,58
18-OBR-YTBW-B5I-4314,63,47
18-OBR-YTBW-B5I-4315,80,59
18-OBR-YTBW-B5I-4316,90,70
18-OBR-YTBW-B5I-4317,78,61
18-OBR-YTBW-B5I-4318,90,63
18-OBR-YTBW-B5I-4319,75,62
18-OBR-YTBW-B5I-432,58,41
18-OBR-YTBW-B5I-4320,91,66
18-OBR-YTBW-B5I-4321,96,78
18-OBR-YTBW-B5I-4322,75,63
18-OBR-YTBW-B5I-4323,78,59
18-OBR-YTBW-B5I-4324,79,64
18-OBR-YTBW-B5I-4325,84,59
18-OBR-YTBW-B5I-4326,80,65
18-OBR-YTBW-B5I-4327,70,57
18-OBR-YTBW-B5I-4328,77,50
18-OBR-YTBW-B5I-4329,54,42
18-OBR-YTBW-B5I-433,55,47
18-OBR-YTBW-B5I-4330,45,49
18-OBR-YTBW-B5I-4331,50,43
18-OBR-YTBW-B5I-4332,50,43
18-OBR-YTBW-B5I-4333,62,45
18-OBR-YTBW-B5I-4334,69,49
18-OBR-YTBW-B5I-4335,61,56
18-OBR-YTBW-B5I-4336,75,62
18-OBR-YTBW-B5I-4337,83,62
18-OBR-YTBW-B5I-4338,62,51
18-OBR-YTBW-B5I-4339,82,54
18-OBR-YTBW-B5I-434,52,44
18-OBR-YTBW-B5I-4340,59,48
18-OBR-YTBW-B5I-4341,81,58
18-OBR-YTBW-B5I-4342,58,48
18-OBR-YTBW-B5I-4343,80,67
18-OBR-YTBW-B5I-4344,79,63
18-OBR-YTBW-B5I-4345,77,54
18-OBR-YTBW-B5I-4346,61,48
18-OBR-YTBW-B5I-4347,65,59
18-OBR-YTBW-B5I-4348,71,48
18-OBR-YTBW-B5I-4349,59,48
18-OBR-YTBW-B5I-435,53,39
18-OBR-YTBW-B5I-4350,65,51
18-OBR-YTBW-B5I-4351,74,52
18-OBR-YTBW-B5I-4352,72,58
18-OBR-YTBW-B5I-4353,67,48
18-OBR-YTBW-B5I-4354,64,51
18-OBR-YTBW-B5I-4355,52,44
18-OBR-YTBW-B5I-4356,76,49
18-OBR-YTBW-B5I-4357,50,47
18-OBR-YTBW-B5I-4358,50,43
18-OBR-YTBW-B5I-4359,58,50
18-OBR-YTBW-B5I-436,53,33
18-OBR-YTBW-B5I-4360,66,54
18-OBR-YTBW-B5I-437,46,37
18-OBR-YTBW-B5I-438,58,44
18-OBR-YTBW-B5I-439,57,50
18-OBR-YTBW-B5I-440,56,41
18-OBR-YTBW-B5I-4401,54,48
18-OBR-YTBW-B5I-4402,53,42
18-OBR-YTBW-B5I-4403,53,44
18-OBR-YTBW-B5I-4404,53,38
18-OBR-YTBW-B5I-4405,61,49
18-OBR-YTBW-B5I-4406,56,48
18-OBR-YTBW-B5I-4407,65,53
18-OBR-YTBW-B5I-4408,60,46
18-OBR-YTBW-B5I-4409,67,54
18-OBR-YTBW-B5I-441,57,37
18-OBR-YTBW-B5I-4410,71,47
18-OBR-YTBW-B5I-4411,60,46
18-OBR-YTBW-B5I-4412,57,46
18-OBR-YTBW-B5I-4413,75,50
18-OBR-YTBW-B5I-4414,67,52
18-OBR-YTBW-B5I-4415,71,52
18-OBR-YTBW-B5I-4416,70,66
18-OBR-YTBW-B5I-4417,63,50
18-OBR-YTBW-B5I-4418,78,59
18-OBR-YTBW-B5I-4419,55,37
18-OBR-YTBW-B5I-442,60,42
18-OBR-YTBW-B5I-4420,69,45
18-OBR-YTBW-B5I-4421,56,46
18-OBR-YTBW-B5I-4422,60,44
18-OBR-YTBW-B5I-4423,47,38
18-OBR-YTBW-B5I-4424,57,50
18-OBR-YTBW-B5I-4425,52,45
18-OBR-YTBW-B5I-4426,64,48
18-OBR-YTBW-B5I-4427,56,50
18-OBR-YTBW-B5I-4428,53,44
18-OBR-YTBW-B5I-4429,49,45
18-OBR-YTBW-B5I-443,54,44
18-OBR-YTBW-B5I-4430,51,41
18-OBR-YTBW-B5I-4431,46,46
18-OBR-YTBW-B5I-4432,55,52
18-OBR-YTBW-B5I-4433,58,48
18-OBR-YTBW-B5I-4434,72,52
18-OBR-YTBW-B5I-4435,66,51
18-OBR-YTBW-B5I-4436,64,50
18-OBR-YTBW-B5I-4437,53,47
18-OBR-YTBW-B5I-4438,53,47
18-OBR-YTBW-B5I-4439,48,42
18-OBR-YTBW-B5I-444,50,38
18-OBR-YTBW-B5I-4440,55,47
18-OBR-YTBW-B5I-4441,75,51
18-OBR-YTBW-B5I-4442,67,47
18-OBR-YTBW-B5I-4443,72,61
18-OBR-YTBW-B5I-4444,72,63
18-OBR-YTBW-B5I-4445,69,61
18-OBR-YTBW-B5I-4446,80,66
18-OBR-YTBW-B5I-4447,76,66
18-OBR-YTBW-B5I-4448,82,64
18-OBR-YTBW-B5I-4449,67,53
18-OBR-YTBW-B5I-445,53,35
18-OBR-YTBW-B5I-4450,61,54
18-OBR-YTBW-B5I-4451,62,47
18-OBR-YTBW-B5I-4452,69,46
18-OBR-YTBW-B5I-4453,55,48
18-OBR-YTBW-B5I-4454,59,46
18-OBR-YTBW-B5I-4455,63,55
18-OBR-YTBW-B5I-4456,68,52
18-OBR-YTBW-B5I-4457,77,59
18-OBR-YTBW-B5I-4458,67,59
18-OBR-YTBW-B5I-4459,55,52
18-OBR-YTBW-B5I-446,52,38
18-OBR-YTBW-B5I-4460,61,54
18-OBR-YTBW-B5I-447,50,38
18-OBR-YTBW-B5I-448,54,37
18-OBR-YTBW-B5I-449,51,43
18-OBR-YTBW-B5I-450,59,41
18-OBR-YTBW-B5I-4501,64,50
18-OBR-YTBW-B5I-4502,61,53
18-OBR-YTBW-B5I-4503,70,59
18-OBR-YTBW-B5I-4504,81,62
18-OBR-YTBW-B5I-4505,71,54
18-OBR-YTBW-B5I-4506,68,55
18-OBR-YTBW-B5I-4507,67,52
18-OBR-YTBW-B5I-4508,67,54
18-OBR-YTBW-B5I-4509,74,56
18-OBR-YTBW-B5I-451,51,41
18-OBR-YTBW-B5I-4510,76,62
18-OBR-YTBW-B5I-4511,79,61
18-OBR-YTBW-B5I-4512,76,67
18-OBR-YTBW-B5I-4513,86,69
18-OBR-YTBW-B5I-4514,84,68
18-OBR-YTBW-B5I-4515,92,73
18-OBR-YTBW-B5I-4516,88,74
18-OBR-YTBW-B5I-4517,81,70
18-OBR-YTBW-B5I-4518,78,73
18-OBR-YTBW-B5I-4519,71,63
18-OBR-YTBW-B5I-452,50,39
18-OBR-YTBW-B5I-4520,74,61
18-OBR-YTBW-B5I-4521,71,66
18-OBR-YTBW-B5I-4522,68,56
18-OBR-YTBW-B5I-4523,82,67
18-OBR-YTBW-B5I-4524,72,59
18-OBR-YTBW-B5I-4525,65,58
18-OBR-YTBW-B5I-4526,70,59
18-OBR-YTBW-B5I-4527,79,62
18-OBR-YTBW-B5I-4528,67,55
18-OBR-YTBW-B5I-4529,60,59
18-OBR-YTBW-B5I-453,56,42
18-OBR-YTBW-B5I-4530,55,50
18-OBR-YTBW-B5I-4531,65,58
18-OBR-YTBW-B5I-4532,71,62
18-OBR-YTBW-B5I-4533,69,57
18-OBR-YTBW-B5I-4534,75,62
18-OBR-YTBW-B5I-4535,80,62
18-OBR-YTBW-B5I-4536,74,67
18-OBR-YTBW-B5I-4537,79,64
18-OBR-YTBW-B5I-4538,68,59
18-OBR-YTBW-B5I-4539,59,55
18-OBR-YTBW-B5I-454,52,44
18-OBR-YTBW-B5I-4540,57,51
18-OBR-YTBW-B5I-4541,68,60
18-OBR-YTBW-B5I-4542,69,62
18-OBR-YTBW-B5I-4543,78,62
18-OBR-YTBW-B5I-4544,79,68
18-OBR-YTBW-B5I-4545,87,72
18-OBR-YTBW-B5I-4546,104,85
18-OBR-YTBW-B5I-4547,97,78
18-OBR-YTBW-B5I-4548,86,75
18-OBR-YTBW-B5I-4549,73,61
18-OBR-YTBW-B5I-455,48,44
18-OBR-YTBW-B5I-4550,63,63
18-OBR-YTBW-B5I-4551,65,60
18-OBR-YTBW-B5I-4552,81,69
18-OBR-YTBW-B5I-4553,74,65
18-OBR-YTBW-B5I-4554,72,68
18-OBR-YTBW-B5I-4555,75,70
18-OBR-YTBW-B5I-4556,86,73
18-OBR-YTBW-B5I-4557,81,64
18-OBR-YTBW-B5I-4558,77,65
18-OBR-YTBW-B5I-4559,70,65
18-OBR-YTBW-B5I-456,58,44
18-OBR-YTBW-B5I-4560,74,59
18-OBR-YTBW-B5I-457,68,51
18-OBR-YTBW-B5I-458,53,43
18-OBR-YTBW-B5I-459,67,52
18-OBR-YTBW-B5I-460,64,47
18-OBR-YTBW-B5I-4601,77,60
18-OBR-YTBW-B5I-4602,86,77
18-OBR-YTBW-B5I-4603,90,70
18-OBR-YTBW-B5I-4604,92,73
18-OBR-YTBW-B5I-4605,99,76
18-OBR-YTBW-B5I-4606,93,69
18-OBR-YTBW-B5I-4607,81,67
18-OBR-YTBW-B5I-4608,83,65
18-OBR-YTBW-B5I-4609,69,58
18-OBR-YTBW-B5I-4610,70,59
18-OBR-YTBW-B5I-4611,64,56
18-OBR-YTBW-B5I-4612,70,62
18-OBR-YTBW-B5I-4613,83,71
18-OBR-YTBW-B5I-4614,84,74
18-OBR-YTBW-B5I-4615,96,77
18-OBR-YTBW-B5I-4616,88,72
18-OBR-YTBW-B5I-4617,75,63
18-OBR-YTBW-B5I-4618,78,62
18-OBR-YTBW-B5I-4619,69,49
18-OBR-YTBW-B5I-4620,59,51
18-OBR-YTBW-B5I-4621,60,51
18-OBR-YTBW-B5I-4622,62,56
18-OBR-YTBW-B5I-4623,64,58
18-OBR-YTBW-B5I-4624,72,63
18-OBR-YTBW-B5I-4625,84,69
18-OBR-YTBW-B5I-4626,85,69
18-OBR-YTBW-B5I-4627,81,68
18-OBR-YTBW-B5I-4628,77,66
18-OBR-YTBW-B5I-4629,70,61
18-OBR-YTBW-B5I-4630,67,64
18-OBR-YTBW-B5I-4631,63,55
18-OBR-YTBW-B5I-4632,74,58
18-OBR-YTBW-B5I-4633,80,60
18-OBR-YTBW-B5I-4634,79,71
18-OBR-YTBW-B5I-4635,74,65
18-OBR-YTBW-B5I-4636,86,68
18-OBR-YTBW-B5I-4637,72,61
18-OBR-YTBW-B5I-4638,64,57
18-OBR-YTBW-B5I-4639,50,42
18-OBR-YTBW-B5I-4640,68,46
18-OBR-YTBW-B5I-4641,64,44
18-OBR-YTBW-B5I-4642,60,50
18-OBR-YTBW-B5I-4643,69,51
18-OBR-YTBW-B5I-4644,75,73
18-OBR-YTBW-B5I-4645,76,70
18-OBR-YTBW-B5I-4646,89,70
18-OBR-YTBW-B5I-4647,78,64
18-OBR-YTBW-B5I-4648,71,56
18-OBR-YTBW-B5I-4649,62,55
18-OBR-YTBW-B5I-4650,59,47
18-OBR-YTBW-B5I-4651,58,46
18-OBR-YTBW-B5I-4652,62,55
18-OBR-YTBW-B5I-4653,69,66
18-OBR-YTBW-B5I-4654,84,69
18-OBR-YTBW-B5I-4655,87,73
18-OBR-YTBW-B5I-4656,77,61
18-OBR-YTBW-B5I-4657,74,61
18-OBR-YTBW-B5I-4658,82,65
18-OBR-YTBW-B5I-4659,65,56
18-OBR-YTBW-B5I-4660,72,52
18-OBR-YTBW-B5I-4701,65,52
18-OBR-YTBW-B5I-4702,66,54
18-OBR-YTBW-B5I-4703,78,67
18-OBR-YTBW-B5I-4704,64,60
18-OBR-YTBW-B5I-4705,72,65
18-OBR-YTBW-B5I-4706,74,63
18-OBR-YTBW-B5I-4707,81,66
18-OBR-YTBW-B5I-4708,69,65
18-OBR-YTBW-B5I-4709,56,43
18-OBR-YTBW-B5I-4710,65,55
18-OBR-YTBW-B5I-4711,76,53
18-OBR-YTBW-B5I-4712,70,57
18-OBR-YTBW-B5I-4713,67,59
18-OBR-YTBW-B5I-4714,78,63
18-OBR-YTBW-B5I-4715,80,64
18-OBR-YTBW-B5I-4716,86,71
18-OBR-YTBW-B5I-4717,78,65
18-OBR-YTBW-B5I-4718,81,59
18-OBR-YTBW-B5I-4719,89,62
18-OBR-YTBW-B5I-4720,88,65
18-OBR-YTBW-B5I-4721,68,56
18-OBR-YTBW-B5I-4722,62,45
18-OBR-YTBW-B5I-4723,61,48
18-OBR-YTBW-B5I-4724,72,50
18-OBR-YTBW-B5I-4725,59,48
18-OBR-YTBW-B5I-4726,61,47
18-OBR-YTBW-B5I-4727,72,45
18-OBR-YTBW-B5I-4728,78,39
18-OBR-YTBW-B5I-4729,75,63
18-OBR-YTBW-B5I-4730,86,53
18-OBR-YTBW-B5I-4731,75,49
18-OBR-YTBW-B5I-4732,63,52
18-OBR-YTBW-B5I-4733,66,43
18-OBR-YTBW-B5I-4734,63,46
18-OBR-YTBW-B5I-4735,62,46
18-OBR-YTBW-B5I-4736,68,48
18-OBR-YTBW-B5I-4737,70,50
18-OBR-YTBW-B5I-4738,52,43
18-OBR-YTBW-B5I-4739,65,49
18-OBR-YTBW-B5I-4740,56,46
18-OBR-YTBW-B5I-4741,55,42
18-OBR-YTBW-B5I-4742,65,52
18-OBR-YTBW-B5I-4743,69,53
18-OBR-YTBW-B5I-4744,74,61
18-OBR-YTBW-B5I-4745,76,57
18-OBR-YTBW-B5I-4746,54,42
18-OBR-YTBW-B5I-4747,89,60
18-OBR-YTBW-B5I-4748,68,51
18-OBR-YTBW-B5I-4749,66,50
18-OBR-YTBW-B5I-4750,77,47
18-OBR-YTBW-B5I-4751,55,40
18-OBR-YTBW-B5I-4752,75,51
18-OBR-YTBW-B5I-4753,58,43
18-OBR-YTBW-B5I-4754,66,56
18-OBR-YTBW-B5I-4755,55,45
18-OBR-YTBW-B5I-4756,66,52
18-OBR-YTBW-B5I-4757,70,48
18-OBR-YTBW-B5I-4758,73,49
18-OBR-YTBW-B5I-4759,80,57
18-OBR-YTBW-B5I-4760,78,57
18-OBR-YTBW-B5I-4801,72,56
18-OBR-YTBW-B5I-4802,67,50
18-OBR-YTBW-B5I-4803,86,49
18-OBR-YTBW-B5I-4804,67,44
18-OBR-YTBW-B5I-4805,66,47
18-OBR-YTBW-B5I-4806,60,47
18-OBR-YTBW-B5I-4807,63,41
18-OBR-YTBW-B5I-4808,59,48
18-OBR-YTBW-B5I-4809,72,44
18-OBR-YTBW-B5I-4810,68,56
18-OBR-YTBW-B5I-4811,70,41
18-OBR-YTBW-B5I-4812,64,62
18-OBR-YTBW-B5I-4813,65,47
18-OBR-YTBW-B5I-4814,84,55
18-OBR-YTBW-B5I-4815,69,50
18-OBR-YTBW-B5I-4816,69,49
18-OBR-YTBW-B5I-4817,65,61
18-OBR-YTBW-B5I-4818,63,55
18-OBR-YTBW-B5I-4819,58,52
18-OBR-YTBW-B5I-4820,66,52
18-OBR-YTBW-B5I-4821,68,52
18-OBR-YTBW-B5I-4822,65,51
18-OBR-YTBW-B5I-4823,53,46
18-OBR-YTBW-B5I-4824,67,49
18-OBR-YTBW-B5I-4825,65,47
18-OBR-YTBW-B5I-4826,55,46
18-OBR-YTBW-B5I-4827,67,51
18-OBR-YTBW-B5I-4828,88,53
18-OBR-YTBW-B5I-4829,79,57
18-OBR-YTBW-B5I-4830,75,53
