Plot_ID,Median,Mode
18-OBR-YTBW-B5I-3854,55,55
18-OBR-YTBW-B5I-3855,55,55
18-OBR-YTBW-B5I-3856,57,56
18-OBR-YTBW-B5I-3857,63,60
18-OBR-YTBW-B5I-3858,62,59
18-OBR-YTBW-B5I-3859,65,64
18-OBR-YTBW-B5I-3860,66,67
18-OBR-YTBW-B5I-3901,63,60
18-OBR-YTBW-B5I-3902,56,56
18-OBR-YTBW-B5I-3903,58,54
18-OBR-YTBW-B5I-3904,59,56
18-OBR-YTBW-B5I-3905,54,54
18-OBR-YTBW-B5I-3906,52,52
18-OBR-YTBW-B5I-3907,55,52
18-OBR-YTBW-B5I-3908,54,54
18-OBR-YTBW-B5I-3909,58,58
18-OBR-YTBW-B5I-3910,59,58
18-OBR-YTBW-B5I-3911,67,66
18-OBR-YTBW-B5I-3912,64,66
18-OBR-YTBW-B5I-3913,63,59
18-OBR-YTBW-B5I-3914,61,56
18-OBR-YTBW-B5I-3915,64,62
18-OBR-YTBW-B5I-3916,61,60
18-OBR-YTBW-B5I-3917,69,58
18-OBR-YTBW-B5I-3918,68,59
18-OBR-YTBW-B5I-3919,68,63
18-OBR-YTBW-B5I-3920,60,59
18-OBR-YTBW-B5I-3921,66,62
18-OBR-YTBW-B5I-3922,59,55
18-OBR-YTBW-B5I-3923,54,53
18-OBR-YTBW-B5I-3924,54,54
18-OBR-YTBW-B5I-3925,54,51
18-OBR-YTBW-B5I-3926,55,52
18-OBR-YTBW-B5I-3927,58,56
18-OBR-YTBW-B5I-3928,59,59
18-OBR-YTBW-B5I-3929,63,62
18-OBR-YTBW-B5I-3930,71,71
18-OBR-YTBW-B5I-3931,67,65
18-OBR-YTBW-B5I-3932,57,57
18-OBR-YTBW-B5I-3933,58,59
18-OBR-YTBW-B5I-3934,59,57
18-OBR-YTBW-B5I-3935,54,53
18-OBR-YTBW-B5I-3936,56,54
18-OBR-YTBW-B5I-3937,58,53
18-OBR-YTBW-B5I-3938,51,50
18-OBR-YTBW-B5I-3939,52,51
18-OBR-YTBW-B5I-3940,57,56
18-OBR-YTBW-B5I-3941,62,60
18-OBR-YTBW-B5I-3942,66,62
18-OBR-YTBW-B5I-3943,61,61
18-OBR-YTBW-B5I-3944,58,55
18-OBR-YTBW-B5I-3945,59,60
18-OBR-YTBW-B5I-3946,67,67
18-OBR-YTBW-B5I-3947,58,53
18-OBR-YTBW-B5I-3948,60,54
18-OBR-YTBW-B5I-3949,69,60
18-OBR-YTBW-B5I-3950,64,59
18-OBR-YTBW-B5I-3951,67,61
18-OBR-YTBW-B5I-3952,50,48
18-OBR-YTBW-B5I-3953,55,56
18-OBR-YTBW-B5I-3954,55,53
18-OBR-YTBW-B5I-3955,54,53
18-OBR-YTBW-B5I-3956,53,51
18-OBR-YTBW-B5I-3957,59,56
18-OBR-YTBW-B5I-3958,60,57
18-OBR-YTBW-B5I-3959,62,56
18-OBR-YTBW-B5I-3960,71,65
18-OBR-YTBW-B5I-4001,62,62
18-OBR-YTBW-B5I-4002,55,54
18-OBR-YTBW-B5I-4003,60,55
18-OBR-YTBW-B5I-4004,55,54
18-OBR-YTBW-B5I-4005,50,49
18-OBR-YTBW-B5I-4006,52,51
18-OBR-YTBW-B5I-4007,49,48
18-OBR-YTBW-B5I-4008,50,48
18-OBR-YTBW-B5I-4009,50,46
18-OBR-YTBW-B5I-401,40,37
18-OBR-YTBW-B5I-4010,56,52
18-OBR-YTBW-B5I-4011,69,62
18-OBR-YTBW-B5I-4012,64,60
18-OBR-YTBW-B5I-4013,56,53
18-OBR-YTBW-B5I-4014,51,51
18-OBR-YTBW-B5I-4015,59,57
18-OBR-YTBW-B5I-4016,56,55
18-OBR-YTBW-B5I-4017,55,49
18-OBR-YTBW-B5I-4018,60,55
18-OBR-YTBW-B5I-4019,62,55
18-OBR-YTBW-B5I-402,38,37
18-OBR-YTBW-B5I-4020,61,56
18-OBR-YTBW-B5I-4021,63,57
18-OBR-YTBW-B5I-4022,46,46
18-OBR-YTBW-B5I-4023,48,45
18-OBR-YTBW-B5I-4024,53,50
18-OBR-YTBW-B5I-4025,51,52
18-OBR-YTBW-B5I-4026,54,52
18-OBR-YTBW-B5I-4027,53,55
18-OBR-YTBW-B5I-4028,55,54
18-OBR-YTBW-B5I-4029,64,62
18-OBR-YTBW-B5I-403,39,36
18-OBR-YTBW-B5I-4030,60,60
18-OBR-YTBW-B5I-4031,63,63
18-OBR-YTBW-B5I-4032,58,55
18-OBR-YTBW-B5I-4033,57,55
18-OBR-YTBW-B5I-4034,56,55
18-OBR-YTBW-B5I-4035,53,50
18-OBR-YTBW-B5I-4036,51,54
18-OBR-YTBW-B5I-4037,49,48
18-OBR-YTBW-B5I-4038,49,49
18-OBR-YTBW-B5I-4039,48,43
18-OBR-YTBW-B5I-404,41,34
18-OBR-YTBW-B5I-4040,50,49
18-OBR-YTBW-B5I-4041,54,51
18-OBR-YTBW-B5I-4042,54,52
18-OBR-YTBW-B5I-4043,63,58
18-OBR-YTBW-B5I-4044,59,54
18-OBR-YTBW-B5I-4045,61,62
18-OBR-YTBW-B5I-4046,56,57
18-OBR-YTBW-B5I-4047,55,54
18-OBR-YTBW-B5I-4048,55,52
18-OBR-YTBW-B5I-4049,51,50
18-OBR-YTBW-B5I-405,38,35
18-OBR-YTBW-B5I-4050,59,52
18-OBR-YTBW-B5I-4051,53,52
18-OBR-YTBW-B5I-4052,48,48
18-OBR-YTBW-B5I-4053,46,46
18-OBR-YTBW-B5I-4054,52,52
18-OBR-YTBW-B5I-4055,46,44
18-OBR-YTBW-B5I-4056,51,49
18-OBR-YTBW-B5I-4057,53,50
18-OBR-YTBW-B5I-4058,56,51
18-OBR-YTBW-B5I-4059,60,60
18-OBR-YTBW-B5I-406,40,40
18-OBR-YTBW-B5I-4060,60,58
18-OBR-YTBW-B5I-407,39,36
18-OBR-YTBW-B5I-408,40,37
18-OBR-YTBW-B5I-409,45,43
18-OBR-YTBW-B5I-410,41,41
18-OBR-YTBW-B5I-4101,60,58
18-OBR-YTBW-B5I-4102,54,52
18-OBR-YTBW-B5I-4103,52,50
18-OBR-YTBW-B5I-4104,52,51
18-OBR-YTBW-B5I-4105,51,47
18-OBR-YTBW-B5I-4106,52,48
18-OBR-YTBW-B5I-4107,48,46
18-OBR-YTBW-B5I-4108,48,48
18-OBR-YTBW-B5I-4109,50,46
18-OBR-YTBW-B5I-411,41,40
18-OBR-YTBW-B5I-4110,55,51
18-OBR-YTBW-B5I-4111,64,60
18-OBR-YTBW-B5I-4112,60,55
18-OBR-YTBW-B5I-4113,60,56
18-OBR-YTBW-B5I-4114,62,56
18-OBR-YTBW-B5I-4115,65,59
18-OBR-YTBW-B5I-4116,69,65
18-OBR-YTBW-B5I-4117,53,49
18-OBR-YTBW-B5I-4118,54,50
18-OBR-YTBW-B5I-4119,54,52
18-OBR-YTBW-B5I-412,41,41
18-OBR-YTBW-B5I-4120,58,55
18-OBR-YTBW-B5I-4121,52,51
18-OBR-YTBW-B5I-4122,49,48
18-OBR-YTBW-B5I-4123,52,54
18-OBR-YTBW-B5I-4124,53,50
18-OBR-YTBW-B5I-4125,45,46
18-OBR-YTBW-B5I-4126,49,49
18-OBR-YTBW-B5I-4127,53,49
18-OBR-YTBW-B5I-4128,58,54
18-OBR-YTBW-B5I-4129,60,59
18-OBR-YTBW-B5I-413,42,42
18-OBR-YTBW-B5I-4130,58,59
18-OBR-YTBW-B5I-4131,71,64
18-OBR-YTBW-B5I-4132,61,58
18-OBR-YTBW-B5I-4133,56,49
18-OBR-YTBW-B5I-4134,57,52
18-OBR-YTBW-B5I-4135,55,57
18-OBR-YTBW-B5I-4136,48,50
18-OBR-YTBW-B5I-4137,48,49
18-OBR-YTBW-B5I-4138,50,49
18-OBR-YTBW-B5I-4139,44,46
18-OBR-YTBW-B5I-414,43,41
18-OBR-YTBW-B5I-4140,57,51
18-OBR-YTBW-B5I-4141,63,60
18-OBR-YTBW-B5I-4142,70,61
18-OBR-YTBW-B5I-4143,55,51
18-OBR-YTBW-B5I-4144,61,55
18-OBR-YTBW-B5I-4145,64,62
18-OBR-YTBW-B5I-4146,65,65
18-OBR-YTBW-B5I-4147,60,53
18-OBR-YTBW-B5I-4148,62,55
18-OBR-YTBW-B5I-4149,71,58
18-OBR-YTBW-B5I-415,44,41
18-OBR-YTBW-B5I-4150,66,57
18-OBR-YTBW-B5I-4151,56,53
18-OBR-YTBW-B5I-4152,50,48
18-OBR-YTBW-B5I-4153,48,51
18-OBR-YTBW-B5I-4154,51,51
18-OBR-YTBW-B5I-4155,53,53
18-OBR-YTBW-B5I-4156,53,52
18-OBR-YTBW-B5I-4157,55,53
18-OBR-YTBW-B5I-4158,65,55
18-OBR-YTBW-B5I-4159,71,65
18-OBR-YTBW-B5I-416,45,45
18-OBR-YTBW-B5I-4160,67,67
18-OBR-YTBW-B5I-417,48,47
18-OBR-YTBW-B5I-418,46,43
18-OBR-YTBW-B5I-419,47,47
18-OBR-YTBW-B5I-420,43,41
18-OBR-YTBW-B5I-4201,67,64
18-OBR-YTBW-B5I-4202,62,56
18-OBR-YTBW-B5I-4203,65,53
18-OBR-YTBW-B5I-4204,61,60
18-OBR-YTBW-B5I-4205,53,54
18-OBR-YTBW-B5I-4206,51,54
18-OBR-YTBW-B5I-4207,52,51
18-OBR-YTBW-B5I-4208,48,48
18-OBR-YTBW-B5I-4209,52,51
18-OBR-YTBW-B5I-421,43,41
18-OBR-YTBW-B5I-4210,58,59
18-OBR-YTBW-B5I-4211,61,55
18-OBR-YTBW-B5I-4212,72,63
18-OBR-YTBW-B5I-4213,71,63
18-OBR-YTBW-B5I-4214,60,56
18-OBR-YTBW-B5I-4215,60,58
18-OBR-YTBW-B5I-4216,63,61
18-OBR-YTBW-B5I-4217,55,53
18-OBR-YTBW-B5I-4218,59,58
18-OBR-YTBW-B5I-4219,58,59
18-OBR-YTBW-B5I-422,43,41
18-OBR-YTBW-B5I-4220,65,62
18-OBR-YTBW-B5I-4221,61,59
18-OBR-YTBW-B5I-4222,52,51
18-OBR-YTBW-B5I-4223,49,49
18-OBR-YTBW-B5I-4224,52,50
18-OBR-YTBW-B5I-4225,55,59
18-OBR-YTBW-B5I-4226,56,56
18-OBR-YTBW-B5I-4227,60,57
18-OBR-YTBW-B5I-4228,64,61
18-OBR-YTBW-B5I-4229,70,63
18-OBR-YTBW-B5I-423,40,37
18-OBR-YTBW-B5I-4230,67,61
18-OBR-YTBW-B5I-4231,69,68
18-OBR-YTBW-B5I-4232,63,58
18-OBR-YTBW-B5I-4233,61,58
18-OBR-YTBW-B5I-4234,59,59
18-OBR-YTBW-B5I-4235,60,56
18-OBR-YTBW-B5I-4236,51,52
18-OBR-YTBW-B5I-4237,50,47
18-OBR-YTBW-B5I-4238,46,43
18-OBR-YTBW-B5I-4239,51,49
18-OBR-YTBW-B5I-424,42,40
18-OBR-YTBW-B5I-4240,57,55
18-OBR-YTBW-B5I-4241,76,62
18-OBR-YTBW-B5I-4242,63,59
18-OBR-YTBW-B5I-4243,60,58
18-OBR-YTBW-B5I-4244,57,56
18-OBR-YTBW-B5I-4245,61,63
18-OBR-YTBW-B5I-4246,66,62
18-OBR-YTBW-B5I-4247,54,54
18-OBR-YTBW-B5I-4248,58,56
18-OBR-YTBW-B5I-4249,56,55
18-OBR-YTBW-B5I-425,38,36
18-OBR-YTBW-B5I-4250,68,64
18-OBR-YTBW-B5I-4251,64,55
18-OBR-YTBW-B5I-4252,52,53
18-OBR-YTBW-B5I-4253,54,54
18-OBR-YTBW-B5I-4254,54,52
18-OBR-YTBW-B5I-4255,49,48
18-OBR-YTBW-B5I-4256,54,52
18-OBR-YTBW-B5I-4257,59,58
18-OBR-YTBW-B5I-4258,59,56
18-OBR-YTBW-B5I-4259,79,83
18-OBR-YTBW-B5I-426,40,37
18-OBR-YTBW-B5I-4260,73,69
18-OBR-YTBW-B5I-427,40,38
18-OBR-YTBW-B5I-428,42,39
18-OBR-YTBW-B5I-429,38,39
18-OBR-YTBW-B5I-430,44,42
18-OBR-YTBW-B5I-4301,70,68
18-OBR-YTBW-B5I-4302,64,55
18-OBR-YTBW-B5I-4303,65,60
18-OBR-YTBW-B5I-4304,59,60
18-OBR-YTBW-B5I-4305,54,57
18-OBR-YTBW-B5I-4306,55,58
18-OBR-YTBW-B5I-4307,54,56
18-OBR-YTBW-B5I-4308,50,51
18-OBR-YTBW-B5I-4309,50,48
18-OBR-YTBW-B5I-431,42,40
18-OBR-YTBW-B5I-4310,54,54
18-OBR-YTBW-B5I-4311,61,57
18-OBR-YTBW-B5I-4312,57,55
18-OBR-YTBW-B5I-4313,60,57
18-OBR-YTBW-B5I-4314,54,49
18-OBR-YTBW-B5I-4315,65,61
18-OBR-YTBW-B5I-4316,65,62
18-OBR-YTBW-B5I-4317,58,51
18-OBR-YTBW-B5I-4318,61,56
18-OBR-YTBW-B5I-4319,60,55
18-OBR-YTBW-B5I-432,40,40
18-OBR-YTBW-B5I-4320,68,60
18-OBR-YTBW-B5I-4321,62,56
18-OBR-YTBW-B5I-4322,48,48
18-OBR-YTBW-B5I-4323,48,49
18-OBR-YTBW-B5I-4324,50,50
18-OBR-YTBW-B5I-4325,50,51
18-OBR-YTBW-B5I-4326,53,53
18-OBR-YTBW-B5I-4327,57,59
18-OBR-YTBW-B5I-4328,60,50
18-OBR-YTBW-B5I-4329,58,57
18-OBR-YTBW-B5I-433,39,37
18-OBR-YTBW-B5I-4330,64,66
18-OBR-YTBW-B5I-4331,61,60
18-OBR-YTBW-B5I-4332,56,53
18-OBR-YTBW-B5I-4333,53,50
18-OBR-YTBW-B5I-4334,52,53
18-OBR-YTBW-B5I-4335,48,48
18-OBR-YTBW-B5I-4336,50,50
18-OBR-YTBW-B5I-4337,49,48
18-OBR-YTBW-B5I-4338,47,48
18-OBR-YTBW-B5I-4339,49,48
18-OBR-YTBW-B5I-434,42,42
18-OBR-YTBW-B5I-4340,51,49
18-OBR-YTBW-B5I-4341,63,60
18-OBR-YTBW-B5I-4342,55,53
18-OBR-YTBW-B5I-4343,62,61
18-OBR-YTBW-B5I-4344,58,55
18-OBR-YTBW-B5I-4345,58,55
18-OBR-YTBW-B5I-4346,53,51
18-OBR-YTBW-B5I-4347,54,51
18-OBR-YTBW-B5I-4348,52,50
18-OBR-YTBW-B5I-4349,51,48
18-OBR-YTBW-B5I-435,38,37
18-OBR-YTBW-B5I-4350,56,54
18-OBR-YTBW-B5I-4351,54,54
18-OBR-YTBW-B5I-4352,47,47
18-OBR-YTBW-B5I-4353,44,44
18-OBR-YTBW-B5I-4354,45,46
18-OBR-YTBW-B5I-4355,42,44
18-OBR-YTBW-B5I-4356,45,43
18-OBR-YTBW-B5I-4357,45,46
18-OBR-YTBW-B5I-4358,47,44
18-OBR-YTBW-B5I-4359,52,50
18-OBR-YTBW-B5I-436,40,40
18-OBR-YTBW-B5I-4360,55,52
18-OBR-YTBW-B5I-437,40,38
18-OBR-YTBW-B5I-438,40,36
18-OBR-YTBW-B5I-439,46,41
18-OBR-YTBW-B5I-440,43,44
18-OBR-YTBW-B5I-4401,47,43
18-OBR-YTBW-B5I-4402,46,46
18-OBR-YTBW-B5I-4403,46,42
18-OBR-YTBW-B5I-4404,43,42
18-OBR-YTBW-B5I-4405,44,43
18-OBR-YTBW-B5I-4406,42,42
18-OBR-YTBW-B5I-4407,44,44
18-OBR-YTBW-B5I-4408,43,45
18-OBR-YTBW-B5I-4409,45,46
18-OBR-YTBW-B5I-441,44,43
18-OBR-YTBW-B5I-4410,53,52
18-OBR-YTBW-B5I-4411,50,49
18-OBR-YTBW-B5I-4412,47,45
18-OBR-YTBW-B5I-4413,50,47
18-OBR-YTBW-B5I-4414,48,47
18-OBR-YTBW-B5I-4415,52,52
18-OBR-YTBW-B5I-4416,50,50
18-OBR-YTBW-B5I-4417,45,43
18-OBR-YTBW-B5I-4418,50,48
18-OBR-YTBW-B5I-4419,46,46
18-OBR-YTBW-B5I-442,44,42
18-OBR-YTBW-B5I-4420,54,48
18-OBR-YTBW-B5I-4421,47,45
18-OBR-YTBW-B5I-4422,42,42
18-OBR-YTBW-B5I-4423,41,43
18-OBR-YTBW-B5I-4424,43,42
18-OBR-YTBW-B5I-4425,42,43
18-OBR-YTBW-B5I-4426,41,40
18-OBR-YTBW-B5I-4427,45,44
18-OBR-YTBW-B5I-4428,47,45
18-OBR-YTBW-B5I-4429,44,44
18-OBR-YTBW-B5I-443,47,45
18-OBR-YTBW-B5I-4430,47,45
18-OBR-YTBW-B5I-4431,47,47
18-OBR-YTBW-B5I-4432,47,45
18-OBR-YTBW-B5I-4433,44,42
18-OBR-YTBW-B5I-4434,44,43
18-OBR-YTBW-B5I-4435,45,46
18-OBR-YTBW-B5I-4436,45,46
18-OBR-YTBW-B5I-4437,43,41
18-OBR-YTBW-B5I-4438,42,42
18-OBR-YTBW-B5I-4439,45,43
18-OBR-YTBW-B5I-444,44,43
18-OBR-YTBW-B5I-4440,50,48
18-OBR-YTBW-B5I-4441,55,52
18-OBR-YTBW-B5I-4442,52,51
18-OBR-YTBW-B5I-4443,50,47
18-OBR-YTBW-B5I-4444,51,47
18-OBR-YTBW-B5I-4445,49,49
18-OBR-YTBW-B5I-4446,55,54
18-OBR-YTBW-B5I-4447,54,53
18-OBR-YTBW-B5I-4448,54,54
18-OBR-YTBW-B5I-4449,54,51
18-OBR-YTBW-B5I-445,50,51
18-OBR-YTBW-B5I-4450,56,54
18-OBR-YTBW-B5I-4451,54,54
18-OBR-YTBW-B5I-4452,51,48
18-OBR-YTBW-B5I-4453,48,48
18-OBR-YTBW-B5I-4454,48,48
18-OBR-YTBW-B5I-4455,47,46
18-OBR-YTBW-B5I-4456,47,47
18-OBR-YTBW-B5I-4457,49,50
18-OBR-YTBW-B5I-4458,47,46
18-OBR-YTBW-B5I-4459,45,46
18-OBR-YTBW-B5I-446,47,44
18-OBR-YTBW-B5I-4460,50,47
18-OBR-YTBW-B5I-447,46,44
18-OBR-YTBW-B5I-448,43,44
18-OBR-YTBW-B5I-449,43,42
18-OBR-YTBW-B5I-450,45,44
18-OBR-YTBW-B5I-4501,51,50
18-OBR-YTBW-B5I-4502,50,49
18-OBR-YTBW-B5I-4503,49,47
18-OBR-YTBW-B5I-4504,50,47
18-OBR-YTBW-B5I-4505,48,46
18-OBR-YTBW-B5I-4506,51,52
18-OBR-YTBW-B5I-4507,51,52
18-OBR-YTBW-B5I-4508,50,50
18-OBR-YTBW-B5I-4509,50,49
18-OBR-YTBW-B5I-451,44,45
18-OBR-YTBW-B5I-4510,60,53
18-OBR-YTBW-B5I-4511,60,59
18-OBR-YTBW-B5I-4512,59,58
18-OBR-YTBW-B5I-4513,58,55
18-OBR-YTBW-B5I-4514,57,51
18-OBR-YTBW-B5I-4515,58,58
18-OBR-YTBW-B5I-4516,60,57
18-OBR-YTBW-B5I-4517,56,51
18-OBR-YTBW-B5I-4518,56,53
18-OBR-YTBW-B5I-4519,58,58
18-OBR-YTBW-B5I-452,43,41
18-OBR-YTBW-B5I-4520,59,57
18-OBR-YTBW-B5I-4521,58,50
18-OBR-YTBW-B5I-4522,50,48
18-OBR-YTBW-B5I-4523,53,52
18-OBR-YTBW-B5I-4524,49,50
18-OBR-YTBW-B5I-4525,49,48
18-OBR-YTBW-B5I-4526,51,51
18-OBR-YTBW-B5I-4527,54,52
18-OBR-YTBW-B5I-4528,50,49
18-OBR-YTBW-B5I-4529,54,54
18-OBR-YTBW-B5I-453,40,38
18-OBR-YTBW-B5I-4530,51,50
18-OBR-YTBW-B5I-4531,53,53
18-OBR-YTBW-B5I-4532,52,51
18-OBR-YTBW-B5I-4533,49,48
18-OBR-YTBW-B5I-4534,50,51
18-OBR-YTBW-B5I-4535,50,51
18-OBR-YTBW-B5I-4536,49,50
18-OBR-YTBW-B5I-4537,51,50
18-OBR-YTBW-B5I-4538,52,55
18-OBR-YTBW-B5I-4539,50,52
18-OBR-YTBW-B5I-454,39,36
18-OBR-YTBW-B5I-4540,53,53
18-OBR-YTBW-B5I-4541,58,55
18-OBR-YTBW-B5I-4542,55,55
18-OBR-YTBW-B5I-4543,55,50
18-OBR-YTBW-B5I-4544,56,53
18-OBR-YTBW-B5I-4545,61,62
18-OBR-YTBW-B5I-4546,66,65
18-OBR-YTBW-B5I-4547,64,60
18-OBR-YTBW-B5I-4548,60,58
18-OBR-YTBW-B5I-4549,58,59
18-OBR-YTBW-B5I-455,38,39
18-OBR-YTBW-B5I-4550,58,57
18-OBR-YTBW-B5I-4551,56,55
18-OBR-YTBW-B5I-4552,57,58
18-OBR-YTBW-B5I-4553,52,50
18-OBR-YTBW-B5I-4554,51,49
18-OBR-YTBW-B5I-4555,53,53
18-OBR-YTBW-B5I-4556,54,52
18-OBR-YTBW-B5I-4557,52,53
18-OBR-YTBW-B5I-4558,53,52
18-OBR-YTBW-B5I-4559,54,55
18-OBR-YTBW-B5I-456,39,34
18-OBR-YTBW-B5I-4560,58,59
18-OBR-YTBW-B5I-457,43,41
18-OBR-YTBW-B5I-458,40,41
18-OBR-YTBW-B5I-459,41,43
18-OBR-YTBW-B5I-460,39,39
18-OBR-YTBW-B5I-4601,67,66
18-OBR-YTBW-B5I-4602,66,64
18-OBR-YTBW-B5I-4603,68,67
18-OBR-YTBW-B5I-4604,66,65
18-OBR-YTBW-B5I-4605,68,60
18-OBR-YTBW-B5I-4606,70,61
18-OBR-YTBW-B5I-4607,64,57
18-OBR-YTBW-B5I-4608,63,59
18-OBR-YTBW-B5I-4609,61,59
18-OBR-YTBW-B5I-4610,62,59
18-OBR-YTBW-B5I-4611,59,59
18-OBR-YTBW-B5I-4612,61,61
18-OBR-YTBW-B5I-4613,62,58
18-OBR-YTBW-B5I-4614,62,59
18-OBR-YTBW-B5I-4615,65,61
18-OBR-YTBW-B5I-4616,61,58
18-OBR-YTBW-B5I-4617,60,57
18-OBR-YTBW-B5I-4618,59,60
18-OBR-YTBW-B5I-4619,56,55
18-OBR-YTBW-B5I-4620,57,54
18-OBR-YTBW-B5I-4621,57,57
18-OBR-YTBW-B5I-4622,57,57
18-OBR-YTBW-B5I-4623,56,55
18-OBR-YTBW-B5I-4624,57,56
18-OBR-YTBW-B5I-4625,60,58
18-OBR-YTBW-B5I-4626,65,64
18-OBR-YTBW-B5I-4627,63,64
18-OBR-YTBW-B5I-4628,60,61
18-OBR-YTBW-B5I-4629,61,60
18-OBR-YTBW-B5I-4630,62,61
18-OBR-YTBW-B5I-4631,61,61
18-OBR-YTBW-B5I-4632,63,60
18-OBR-YTBW-B5I-4633,58,56
18-OBR-YTBW-B5I-4634,60,59
18-OBR-YTBW-B5I-4635,59,56
18-OBR-YTBW-B5I-4636,62,58
18-OBR-YTBW-B5I-4637,59,57
18-OBR-YTBW-B5I-4638,56,55
18-OBR-YTBW-B5I-4639,56,57
18-OBR-YTBW-B5I-4640,57,54
18-OBR-YTBW-B5I-4641,56,53
18-OBR-YTBW-B5I-4642,55,52
18-OBR-YTBW-B5I-4643,53,50
18-OBR-YTBW-B5I-4644,59,57
18-OBR-YTBW-B5I-4645,56,56
18-OBR-YTBW-B5I-4646,57,56
18-OBR-YTBW-B5I-4647,55,53
18-OBR-YTBW-B5I-4648,55,54
18-OBR-YTBW-B5I-4649,55,54
18-OBR-YTBW-B5I-4650,53,53
18-OBR-YTBW-B5I-4651,54,54
18-OBR-YTBW-B5I-4652,55,53
18-OBR-YTBW-B5I-4653,56,56
18-OBR-YTBW-B5I-4654,58,54
18-OBR-YTBW-B5I-4655,59,57
18-OBR-YTBW-B5I-4656,56,57
18-OBR-YTBW-B5I-4657,57,56
18-OBR-YTBW-B5I-4658,63,61
18-OBR-YTBW-B5I-4659,62,62
18-OBR-YTBW-B5I-4660,63,62
18-OBR-YTBW-B5I-4701,56,52
18-OBR-YTBW-B5I-4702,52,51
18-OBR-YTBW-B5I-4703,56,52
18-OBR-YTBW-B5I-4704,52,50
18-OBR-YTBW-B5I-4705,56,53
18-OBR-YTBW-B5I-4706,54,51
18-OBR-YTBW-B5I-4707,59,56
18-OBR-YTBW-B5I-4708,53,52
18-OBR-YTBW-B5I-4709,53,56
18-OBR-YTBW-B5I-4710,55,54
18-OBR-YTBW-B5I-4711,60,56
18-OBR-YTBW-B5I-4712,55,54
18-OBR-YTBW-B5I-4713,51,50
18-OBR-YTBW-B5I-4714,56,57
18-OBR-YTBW-B5I-4715,54,51
18-OBR-YTBW-B5I-4716,50,48
18-OBR-YTBW-B5I-4717,50,49
18-OBR-YTBW-B5I-4718,49,47
18-OBR-YTBW-B5I-4719,56,50
18-OBR-YTBW-B5I-4720,60,54
18-OBR-YTBW-B5I-4721,53,51
18-OBR-YTBW-B5I-4722,48,47
18-OBR-YTBW-B5I-4723,49,47
18-OBR-YTBW-B5I-4724,56,48
18-OBR-YTBW-B5I-4725,47,45
18-OBR-YTBW-B5I-4726,51,52
18-OBR-YTBW-B5I-4727,54,50
18-OBR-YTBW-B5I-4728,54,47
18-OBR-YTBW-B5I-4729,54,49
18-OBR-YTBW-B5I-4730,60,50
18-OBR-YTBW-B5I-4731,57,52
18-OBR-YTBW-B5I-4732,53,54
18-OBR-YTBW-B5I-4733,47,47
18-OBR-YTBW-B5I-4734,49,50
18-OBR-YTBW-B5I-4735,48,47
18-OBR-YTBW-B5I-4736,48,45
18-OBR-YTBW-B5I-4737,51,48
18-OBR-YTBW-B5I-4738,46,46
18-OBR-YTBW-B5I-4739,49,46
18-OBR-YTBW-B5I-4740,51,49
18-OBR-YTBW-B5I-4741,47,44
18-OBR-YTBW-B5I-4742,49,50
18-OBR-YTBW-B5I-4743,50,47
18-OBR-YTBW-B5I-4744,51,47
18-OBR-YTBW-B5I-4745,47,46
18-OBR-YTBW-B5I-4746,47,47
18-OBR-YTBW-B5I-4747,55,52
18-OBR-YTBW-B5I-4748,52,50
18-OBR-YTBW-B5I-4749,51,52
18-OBR-YTBW-B5I-4750,54,47
18-OBR-YTBW-B5I-4751,49,49
18-OBR-YTBW-B5I-4752,56,51
18-OBR-YTBW-B5I-4753,51,44
18-OBR-YTBW-B5I-4754,53,52
18-OBR-YTBW-B5I-4755,50,50
18-OBR-YTBW-B5I-4756,54,53
18-OBR-YTBW-B5I-4757,51,52
18-OBR-YTBW-B5I-4758,58,59
18-OBR-YTBW-B5I-4759,58,53
18-OBR-YTBW-B5I-4760,57,52
18-OBR-YTBW-B5I-4801,53,52
18-OBR-YTBW-B5I-4802,49,45
18-OBR-YTBW-B5I-4803,55,49
18-OBR-YTBW-B5I-4804,50,50
18-OBR-YTBW-B5I-4805,55,52
18-OBR-YTBW-B5I-4806,47,45
18-OBR-YTBW-B5I-4807,50,46
18-OBR-YTBW-B5I-4808,47,47
18-OBR-YTBW-B5I-4809,54,50
18-OBR-YTBW-B5I-4810,52,50
18-OBR-YTBW-B5I-4811,50,47
18-OBR-YTBW-B5I-4812,49,49
18-OBR-YTBW-B5I-4813,50,48
18-OBR-YTBW-B5I-4814,54,52
18-OBR-YTBW-B5I-4815,51,51
18-OBR-YTBW-B5I-4816,60,61
18-OBR-YTBW-B5I-4817,57,58
18-OBR-YTBW-B5I-4818,53,49
18-OBR-YTBW-B5I-4819,52,52
18-OBR-YTBW-B5I-4820,59,53
18-OBR-YTBW-B5I-4821,55,51
18-OBR-YTBW-B5I-4822,55,53
18-OBR-YTBW-B5I-4823,50,48
18-OBR-YTBW-B5I-4824,55,50
18-OBR-YTBW-B5I-4825,52,46
18-OBR-YTBW-B5I-4826,53,53
18-OBR-YTBW-B5I-4827,55,53
18-OBR-YTBW-B5I-4828,58,53
18-OBR-YTBW-B5I-4829,57,53
18-OBR-YTBW-B5I-4830,55,55
18-OBR-YTBW-B5I-4831,49,46
