plot_id,trial,plot_no,seed_source,year,location,cycle,conditions,rep,block,subblock,col,row,entry,purpose,gid,tid,occ,site,planting_date,iyear,ilocation,itrial,icondition
18-OBR-YTBW-B5I-4758,YTBW_47,4758,,2018,Obregon,Y17-18,B5IR,2,,6,88,9,4708,,8236647,46452,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4759,YTBW_47,4759,,2018,Obregon,Y17-18,B5IR,2,,6,89,9,4724,,8236678,46452,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4760,YTBW_47,4760,,2018,Obregon,Y17-18,B5IR,2,,6,90,9,4718,,8236669,46452,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4801,YTBW_48,4801,,2018,Obregon,Y17-18,B5IR,1,,1,90,10,4801,,7806808,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4802,YTBW_48,4802,,2018,Obregon,Y17-18,B5IR,1,,1,89,10,4802,,4755014,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4803,YTBW_48,4803,,2018,Obregon,Y17-18,B5IR,1,,1,88,10,4803,,8236688,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4804,YTBW_48,4804,,2018,Obregon,Y17-18,B5IR,1,,1,87,10,4804,,8236689,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4805,YTBW_48,4805,,2018,Obregon,Y17-18,B5IR,1,,1,86,10,4805,,8236691,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4806,YTBW_48,4806,,2018,Obregon,Y17-18,B5IR,1,,2,85,10,4806,,8236693,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4807,YTBW_48,4807,,2018,Obregon,Y17-18,B5IR,1,,2,84,10,4807,,8236695,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4808,YTBW_48,4808,,2018,Obregon,Y17-18,B5IR,1,,2,83,10,4808,,8236696,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4809,YTBW_48,4809,,2018,Obregon,Y17-18,B5IR,1,,2,82,10,4809,,8236705,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4810,YTBW_48,4810,,2018,Obregon,Y17-18,B5IR,1,,2,81,10,4810,,8236708,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4811,YTBW_48,4811,,2018,Obregon,Y17-18,B5IR,1,,3,80,10,4811,,8236710,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4812,YTBW_48,4812,,2018,Obregon,Y17-18,B5IR,1,,3,79,10,4812,,8236711,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4813,YTBW_48,4813,,2018,Obregon,Y17-18,B5IR,1,,3,78,10,4813,,8236712,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4814,YTBW_48,4814,,2018,Obregon,Y17-18,B5IR,1,,3,77,10,4814,,8236716,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4815,YTBW_48,4815,,2018,Obregon,Y17-18,B5IR,1,,3,76,10,4815,,8236719,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4816,YTBW_48,4816,,2018,Obregon,Y17-18,B5IR,1,,4,76,11,4816,,8236720,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4817,YTBW_48,4817,,2018,Obregon,Y17-18,B5IR,1,,4,77,11,4817,,8236722,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4818,YTBW_48,4818,,2018,Obregon,Y17-18,B5IR,1,,4,78,11,4818,,8236725,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4819,YTBW_48,4819,,2018,Obregon,Y17-18,B5IR,1,,4,79,11,4819,,8236726,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4820,YTBW_48,4820,,2018,Obregon,Y17-18,B5IR,1,,4,80,11,4820,,8236728,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4821,YTBW_48,4821,,2018,Obregon,Y17-18,B5IR,1,,5,81,11,4821,,8236729,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4822,YTBW_48,4822,,2018,Obregon,Y17-18,B5IR,1,,5,82,11,4822,,8236730,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4823,YTBW_48,4823,,2018,Obregon,Y17-18,B5IR,1,,5,83,11,4823,,8236731,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4824,YTBW_48,4824,,2018,Obregon,Y17-18,B5IR,1,,5,84,11,4824,,8236733,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4825,YTBW_48,4825,,2018,Obregon,Y17-18,B5IR,1,,5,85,11,4825,,8236734,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4826,YTBW_48,4826,,2018,Obregon,Y17-18,B5IR,1,,6,86,11,4826,,8236735,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4827,YTBW_48,4827,,2018,Obregon,Y17-18,B5IR,1,,6,87,11,4827,,8236737,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4828,YTBW_48,4828,,2018,Obregon,Y17-18,B5IR,1,,6,88,11,4828,,8236738,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4829,YTBW_48,4829,,2018,Obregon,Y17-18,B5IR,1,,6,89,11,4829,,8236739,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4830,YTBW_48,4830,,2018,Obregon,Y17-18,B5IR,1,,6,90,11,4830,,8236740,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4831,YTBW_48,4831,,2018,Obregon,Y17-18,B5IR,2,,1,90,12,4827,,8236737,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4832,YTBW_48,4832,,2018,Obregon,Y17-18,B5IR,2,,1,89,12,4810,,8236708,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4833,YTBW_48,4833,,2018,Obregon,Y17-18,B5IR,2,,1,88,12,4802,,4755014,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4834,YTBW_48,4834,,2018,Obregon,Y17-18,B5IR,2,,1,87,12,4815,,8236719,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4835,YTBW_48,4835,,2018,Obregon,Y17-18,B5IR,2,,1,86,12,4812,,8236711,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4836,YTBW_48,4836,,2018,Obregon,Y17-18,B5IR,2,,2,85,12,4817,,8236722,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4837,YTBW_48,4837,,2018,Obregon,Y17-18,B5IR,2,,2,84,12,4823,,8236731,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4838,YTBW_48,4838,,2018,Obregon,Y17-18,B5IR,2,,2,83,12,4806,,8236693,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4839,YTBW_48,4839,,2018,Obregon,Y17-18,B5IR,2,,2,82,12,4828,,8236738,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4840,YTBW_48,4840,,2018,Obregon,Y17-18,B5IR,2,,2,81,12,4805,,8236691,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4841,YTBW_48,4841,,2018,Obregon,Y17-18,B5IR,2,,3,80,12,4813,,8236712,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4842,YTBW_48,4842,,2018,Obregon,Y17-18,B5IR,2,,3,79,12,4814,,8236716,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4843,YTBW_48,4843,,2018,Obregon,Y17-18,B5IR,2,,3,78,12,4821,,8236729,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4844,YTBW_48,4844,,2018,Obregon,Y17-18,B5IR,2,,3,77,12,4816,,8236720,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4845,YTBW_48,4845,,2018,Obregon,Y17-18,B5IR,2,,3,76,12,4826,,8236735,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4846,YTBW_48,4846,,2018,Obregon,Y17-18,B5IR,2,,4,76,13,4804,,8236689,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4847,YTBW_48,4847,,2018,Obregon,Y17-18,B5IR,2,,4,77,13,4819,,8236726,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4848,YTBW_48,4848,,2018,Obregon,Y17-18,B5IR,2,,4,78,13,4801,,7806808,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4849,YTBW_48,4849,,2018,Obregon,Y17-18,B5IR,2,,4,79,13,4807,,8236695,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4850,YTBW_48,4850,,2018,Obregon,Y17-18,B5IR,2,,4,80,13,4829,,8236739,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4851,YTBW_48,4851,,2018,Obregon,Y17-18,B5IR,2,,5,81,13,4822,,8236730,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4852,YTBW_48,4852,,2018,Obregon,Y17-18,B5IR,2,,5,82,13,4820,,8236728,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4853,YTBW_48,4853,,2018,Obregon,Y17-18,B5IR,2,,5,83,13,4825,,8236734,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4854,YTBW_48,4854,,2018,Obregon,Y17-18,B5IR,2,,5,84,13,4803,,8236688,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4855,YTBW_48,4855,,2018,Obregon,Y17-18,B5IR,2,,5,85,13,4809,,8236705,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4856,YTBW_48,4856,,2018,Obregon,Y17-18,B5IR,2,,6,86,13,4811,,8236710,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4857,YTBW_48,4857,,2018,Obregon,Y17-18,B5IR,2,,6,87,13,4830,,8236740,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4858,YTBW_48,4858,,2018,Obregon,Y17-18,B5IR,2,,6,88,13,4808,,8236696,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4859,YTBW_48,4859,,2018,Obregon,Y17-18,B5IR,2,,6,89,13,4824,,8236733,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4860,YTBW_48,4860,,2018,Obregon,Y17-18,B5IR,2,,6,90,13,4818,,8236725,46453,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4901,YTBW_49,4901,,2018,Obregon,Y17-18,B5IR,1,,1,90,14,4901,,7806808,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4902,YTBW_49,4902,,2018,Obregon,Y17-18,B5IR,1,,1,89,14,4902,,4755014,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4903,YTBW_49,4903,,2018,Obregon,Y17-18,B5IR,1,,1,88,14,4903,,8236741,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4904,YTBW_49,4904,,2018,Obregon,Y17-18,B5IR,1,,1,87,14,4904,,8236742,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4905,YTBW_49,4905,,2018,Obregon,Y17-18,B5IR,1,,1,86,14,4905,,8236743,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4906,YTBW_49,4906,,2018,Obregon,Y17-18,B5IR,1,,2,85,14,4906,,8236744,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4907,YTBW_49,4907,,2018,Obregon,Y17-18,B5IR,1,,2,84,14,4907,,8236745,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4908,YTBW_49,4908,,2018,Obregon,Y17-18,B5IR,1,,2,83,14,4908,,8236746,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4909,YTBW_49,4909,,2018,Obregon,Y17-18,B5IR,1,,2,82,14,4909,,8236747,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4910,YTBW_49,4910,,2018,Obregon,Y17-18,B5IR,1,,2,81,14,4910,,8236748,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4911,YTBW_49,4911,,2018,Obregon,Y17-18,B5IR,1,,3,80,14,4911,,8236749,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4912,YTBW_49,4912,,2018,Obregon,Y17-18,B5IR,1,,3,79,14,4912,,8236750,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4913,YTBW_49,4913,,2018,Obregon,Y17-18,B5IR,1,,3,78,14,4913,,8236751,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4914,YTBW_49,4914,,2018,Obregon,Y17-18,B5IR,1,,3,77,14,4914,,8236754,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4915,YTBW_49,4915,,2018,Obregon,Y17-18,B5IR,1,,3,76,14,4915,,8236759,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4916,YTBW_49,4916,,2018,Obregon,Y17-18,B5IR,1,,4,76,15,4916,,8236760,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4917,YTBW_49,4917,,2018,Obregon,Y17-18,B5IR,1,,4,77,15,4917,,8236761,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4918,YTBW_49,4918,,2018,Obregon,Y17-18,B5IR,1,,4,78,15,4918,,8236763,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4919,YTBW_49,4919,,2018,Obregon,Y17-18,B5IR,1,,4,79,15,4919,,8236767,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4920,YTBW_49,4920,,2018,Obregon,Y17-18,B5IR,1,,4,80,15,4920,,8236768,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4921,YTBW_49,4921,,2018,Obregon,Y17-18,B5IR,1,,5,81,15,4921,,8236769,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4922,YTBW_49,4922,,2018,Obregon,Y17-18,B5IR,1,,5,82,15,4922,,8236771,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4923,YTBW_49,4923,,2018,Obregon,Y17-18,B5IR,1,,5,83,15,4923,,8236772,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4924,YTBW_49,4924,,2018,Obregon,Y17-18,B5IR,1,,5,84,15,4924,,8236773,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4925,YTBW_49,4925,,2018,Obregon,Y17-18,B5IR,1,,5,85,15,4925,,8236774,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4926,YTBW_49,4926,,2018,Obregon,Y17-18,B5IR,1,,6,86,15,4926,,8236775,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4927,YTBW_49,4927,,2018,Obregon,Y17-18,B5IR,1,,6,87,15,4927,,8236777,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4928,YTBW_49,4928,,2018,Obregon,Y17-18,B5IR,1,,6,88,15,4928,,8236783,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4929,YTBW_49,4929,,2018,Obregon,Y17-18,B5IR,1,,6,89,15,4929,,8236784,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4930,YTBW_49,4930,,2018,Obregon,Y17-18,B5IR,1,,6,90,15,4930,,8236785,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4931,YTBW_49,4931,,2018,Obregon,Y17-18,B5IR,2,,1,90,16,4927,,8236777,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4932,YTBW_49,4932,,2018,Obregon,Y17-18,B5IR,2,,1,89,16,4910,,8236748,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4933,YTBW_49,4933,,2018,Obregon,Y17-18,B5IR,2,,1,88,16,4902,,4755014,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4934,YTBW_49,4934,,2018,Obregon,Y17-18,B5IR,2,,1,87,16,4915,,8236759,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4935,YTBW_49,4935,,2018,Obregon,Y17-18,B5IR,2,,1,86,16,4912,,8236750,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4936,YTBW_49,4936,,2018,Obregon,Y17-18,B5IR,2,,2,85,16,4917,,8236761,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4937,YTBW_49,4937,,2018,Obregon,Y17-18,B5IR,2,,2,84,16,4923,,8236772,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4938,YTBW_49,4938,,2018,Obregon,Y17-18,B5IR,2,,2,83,16,4906,,8236744,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4939,YTBW_49,4939,,2018,Obregon,Y17-18,B5IR,2,,2,82,16,4928,,8236783,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4940,YTBW_49,4940,,2018,Obregon,Y17-18,B5IR,2,,2,81,16,4905,,8236743,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4941,YTBW_49,4941,,2018,Obregon,Y17-18,B5IR,2,,3,80,16,4913,,8236751,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4942,YTBW_49,4942,,2018,Obregon,Y17-18,B5IR,2,,3,79,16,4914,,8236754,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4943,YTBW_49,4943,,2018,Obregon,Y17-18,B5IR,2,,3,78,16,4921,,8236769,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4944,YTBW_49,4944,,2018,Obregon,Y17-18,B5IR,2,,3,77,16,4916,,8236760,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4945,YTBW_49,4945,,2018,Obregon,Y17-18,B5IR,2,,3,76,16,4926,,8236775,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4946,YTBW_49,4946,,2018,Obregon,Y17-18,B5IR,2,,4,76,17,4904,,8236742,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4947,YTBW_49,4947,,2018,Obregon,Y17-18,B5IR,2,,4,77,17,4919,,8236767,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4948,YTBW_49,4948,,2018,Obregon,Y17-18,B5IR,2,,4,78,17,4901,,7806808,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4949,YTBW_49,4949,,2018,Obregon,Y17-18,B5IR,2,,4,79,17,4907,,8236745,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4950,YTBW_49,4950,,2018,Obregon,Y17-18,B5IR,2,,4,80,17,4929,,8236784,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4951,YTBW_49,4951,,2018,Obregon,Y17-18,B5IR,2,,5,81,17,4922,,8236771,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4952,YTBW_49,4952,,2018,Obregon,Y17-18,B5IR,2,,5,82,17,4920,,8236768,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4953,YTBW_49,4953,,2018,Obregon,Y17-18,B5IR,2,,5,83,17,4925,,8236774,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4954,YTBW_49,4954,,2018,Obregon,Y17-18,B5IR,2,,5,84,17,4903,,8236741,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4955,YTBW_49,4955,,2018,Obregon,Y17-18,B5IR,2,,5,85,17,4909,,8236747,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4956,YTBW_49,4956,,2018,Obregon,Y17-18,B5IR,2,,6,86,17,4911,,8236749,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4957,YTBW_49,4957,,2018,Obregon,Y17-18,B5IR,2,,6,87,17,4930,,8236785,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4958,YTBW_49,4958,,2018,Obregon,Y17-18,B5IR,2,,6,88,17,4908,,8236746,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4959,YTBW_49,4959,,2018,Obregon,Y17-18,B5IR,2,,6,89,17,4924,,8236773,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4960,YTBW_49,4960,,2018,Obregon,Y17-18,B5IR,2,,6,90,17,4918,,8236763,46454,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5001,YTBW_50,5001,,2018,Obregon,Y17-18,B5IR,1,,1,90,18,5001,,7806808,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5002,YTBW_50,5002,,2018,Obregon,Y17-18,B5IR,1,,1,89,18,5002,,4755014,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5003,YTBW_50,5003,,2018,Obregon,Y17-18,B5IR,1,,1,88,18,5003,,8236786,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5004,YTBW_50,5004,,2018,Obregon,Y17-18,B5IR,1,,1,87,18,5004,,8236789,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5005,YTBW_50,5005,,2018,Obregon,Y17-18,B5IR,1,,1,86,18,5005,,8236791,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5006,YTBW_50,5006,,2018,Obregon,Y17-18,B5IR,1,,2,85,18,5006,,8236792,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5007,YTBW_50,5007,,2018,Obregon,Y17-18,B5IR,1,,2,84,18,5007,,8236793,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5008,YTBW_50,5008,,2018,Obregon,Y17-18,B5IR,1,,2,83,18,5008,,8236795,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5009,YTBW_50,5009,,2018,Obregon,Y17-18,B5IR,1,,2,82,18,5009,,8236796,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-501,YTBW_05,501,,2018,Obregon,Y17-18,B5IR,1,,1,1,21,501,,7806808,46410,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5010,YTBW_50,5010,,2018,Obregon,Y17-18,B5IR,1,,2,81,18,5010,,8236797,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5011,YTBW_50,5011,,2018,Obregon,Y17-18,B5IR,1,,3,80,18,5011,,8236799,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5012,YTBW_50,5012,,2018,Obregon,Y17-18,B5IR,1,,3,79,18,5012,,8236801,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5013,YTBW_50,5013,,2018,Obregon,Y17-18,B5IR,1,,3,78,18,5013,,8236802,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5014,YTBW_50,5014,,2018,Obregon,Y17-18,B5IR,1,,3,77,18,5014,,8236803,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5015,YTBW_50,5015,,2018,Obregon,Y17-18,B5IR,1,,3,76,18,5015,,8236804,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-5016,YTBW_50,5016,,2018,Obregon,Y17-18,B5IR,1,,4,76,19,5016,,8236805,46455,1,CENEB-810,11/22/2017,18,OBR,YTBW,B5I
